TripID,DepartureLocationCountry,DepartureLocationCity,ArrivalLocationCountry,ArrivalLocationCity,Purpose,OutOfPolicy,EntitiyCode,EmployeeNumber,BusinessUnit,HotelNights,NetCosts,Transportation_CO2e,Hotel_CO2e,Spend_CO2e
76645,CN,Beijing,GB,London,Conference/Exhibition,No,7000,M1483-M5277,Value Engineering,2,8452.0,10029.7308,20.8,12177.8283
76646,BR,São Paulo,US,Miami,Conference/Exhibition,No,7000,M1483-M5277,Marketing,3,2206.0,1862.2934,48.3,825.1641
76647,DE,Hamburg,FR,Paris,Customer Visit,No,9000,M1483-M5277,Sales,5,2021.0,225.3868,33.5,118.355
76648,MX,Mexico City,US,Miami,Conference/Exhibition,No,6000,M1483-M5278,Value Engineering,2,1139.0,608.0284,32.2,348.146
76649,AU,Sydney,US,Los Angeles,Customer Visit,No,10000,M1483-M5282,Sales,2,2399.0,3416.9176,32.2,2096.0507
76650,MX,Mexico City,US,Miami,Conference/Exhibition,No,8000,M1483-M5286,Sales,3,1327.0,608.0284,48.3,345.7114
76651,DE,Berlin,ES,Madrid,Conference/Exhibition,No,6000,M1483-M5287,Marketing,3,817.0,986.7558,21.0,10.4984
76652,AU,Sydney,SG,Singapore,Conference/Exhibition,No,10000,M1483-M5288,Marketing,3,1970.0,1782.9322,73.5,1226.3999
76653,US,New York,CA,Toronto,Customer Visit,No,7000,M1483-M5288,Value Engineering,3,1819.0,248.5826,22.2,818.9517
76654,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,8000,M1483-M5291,Office Management,2,8908.0,9908.699,32.2,9962.547
76655,AU,Sydney,US,Los Angeles,Enablement,No,6000,M1483-M5295,Services,4,3148.0,3416.9176,64.4,2195.7482
76656,BR,São Paulo,ZA,Johannesburg,Conference/Exhibition,No,10000,M1483-M5297,Value Engineering,4,2204.0,2107.427,205.6,1149.3832
76657,BR,São Paulo,US,Miami,Conference/Exhibition,No,9000,M1483-M5301,Executive Management,1,1580.0,1862.2934,16.1,854.397
76658,MX,Mexico City,US,Miami,Customer Visit,No,8000,M1483-M5302,Value Engineering,1,717.0,608.0284,16.1,302.7004
76659,CN,Beijing,GB,London,Internal Business Trip,No,10000,M1483-M5303,Marketing,4,2833.0,2929.0386000000003,41.6,2043.592
76660,DE,Berlin,ES,Madrid,Customer Visit,Yes,7000,M1483-M5304,Marketing,3,1376.0,823.1354,21.0,396.5446
76661,CN,Beijing,US,New York,Customer Visit,Yes,6000,M1483-M5304,Marketing,5,10358.0,9010.549,80.5,12116.5136
76662,AU,Sydney,SG,Singapore,Customer Visit,Yes,8000,M1483-M5304,Value Engineering,2,4388.0,5170.3148,49.0,4563.2645
76663,CN,Beijing,IN,New Delhi,Customer Visit,Yes,6000,M1483-M5306,Sales,2,3350.0,3130.2438,117.8,4517.9483
76664,AU,Sydney,US,Los Angeles,Enablement,No,6000,M1483-M5310,Customer Support,3,10928.0,9908.699,48.3,11915.6578
76665,AU,Sydney,NZ,Auckland,Customer Visit,No,8000,M1483-M5313,Services,1,803.0,640.171,10.4,731.5157
76666,BR,São Paulo,US,Miami,Customer Visit,No,7000,M1483-M5313,Ecosystem,2,1776.0,1862.2934,32.2,783.308
76667,AU,Sydney,SG,Singapore,Conference/Exhibition,No,7000,M1483-M5316,Sales,2,1541.0,1782.9322,49.0,1097.8741
76668,AU,Sydney,AU,Perth,Conference/Exhibition,No,10000,M1483-M5319,Marketing,3,2830.0,1457.43,105.0,2845.584
76669,MX,Mexico City,US,Miami,Customer Visit,No,6000,M1483-M5319,Ecosystem,4,1799.0,608.0284,64.4,401.7069
76670,AU,Sydney,US,Los Angeles,Customer Visit,No,7000,M1483-M5319,Services,4,10258.0,9908.699,64.4,10742.1097
76671,BR,São Paulo,ZA,Johannesburg,Partner Visit,No,6000,M1483-M5321,Sales,2,1510.0,2107.427,102.8,853.7326
76672,AU,Sydney,AU,Perth,Customer Visit,No,7000,M1483-M5324,Sales,6,3082.0,1457.43,210.0,2560.9055
76673,DE,Berlin,ES,Madrid,Internal Business Trip,No,6000,M1483-M5327,Marketing,4,1232.0,548.794,28.0,127.204
76674,DE,Berlin,ES,Madrid,Customer Visit,No,7000,M1483-M5328,Sales,3,867.0,548.794,21.0,103.9754
76675,BR,São Paulo,US,Miami,Customer Visit,No,6000,M1483-M5335,Ecosystem,1,1818.0,1862.2934,16.1,1010.5271
76676,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,6000,M1483-M5335,Ecosystem,3,2570.0,3416.9176,48.3,1989.1461
76677,AU,Sydney,SG,Singapore,Conference/Exhibition,No,6000,M1483-M5336,Sales,2,1369.0,1782.9322,49.0,930.9108
76678,BR,São Paulo,JP,Tokyo,Enablement,No,9000,M1483-M5337,Ecosystem,3,11835.0,15298.279599999998,117.0,7944.1628
76679,DE,Berlin,ES,Madrid,Customer Visit,No,8000,M1483-M5338,Marketing,2,1127.0,823.1354,14.0,376.6344
76680,DE,Berlin,GB,London,Conference/Exhibition,No,10000,M1483-M5339,Value Engineering,2,1079.0,427.4834,20.8,264.9161
76681,AU,Sydney,AU,Melbourne,Conference/Exhibition,No,10000,M1483-M5341,Marketing,1,350.0,209.077,35.0,186.1822
76682,AU,Sydney,US,Los Angeles,Partner Visit,No,10000,M1483-M5343,Value Engineering,3,3137.0,3416.9176,48.3,2678.6207
76683,AU,Sydney,AU,Brisbane,Internal Business Trip,No,7000,M1483-M5346,Marketing,3,662.57,388.9044,105.0,35.4207
76684,CN,Beijing,RU,Moscow,Conference/Exhibition,No,8000,M1483-M5347,Ecosystem,2,4680.0,4760.8986,48.4,6397.6468
76685,AU,Sydney,DE,Frankfurt,Customer Visit,No,8000,M1483-M5349,Office Management,5,3092.0,4695.2446,66.0,2587.0435
76686,BR,São Paulo,AR,Buenos Aires,Customer Visit,No,9000,M1483-M5364,Marketing,2,1036.0,502.4644,112.0,483.6711
76687,MX,Mexico City,US,Miami,Customer Visit,No,7000,M1483-M5367,Sales,2,1040.0,608.0284,32.2,305.1349
76688,CN,Beijing,RU,Moscow,Customer Visit,No,10000,M1483-M5370,Executive Management,1,1113.0,1641.749,24.2,1440.232
76689,US,New York,MX,Mexico City,Customer Visit,No,7000,M1483-M5370,Value Engineering,3,1907.0,1486.5916,57.9,1091.6729
76690,DE,Berlin,GB,London,Conference/Exhibition,No,6000,M1483-M5373,Sales,4,1329.0,285.008,41.6,64.155
76691,AU,Sydney,CN,Beijing,Customer Visit,No,8000,M1483-M5374,Engineering,2,5208.0,7364.6988,107.0,5882.1549
76692,AU,Sydney,AU,Perth,Customer Visit,No,8000,M1483-M5375,Sales,1,661.0,971.6856,35.0,582.57
76693,CN,Beijing,RU,Moscow,Conference/Exhibition,No,7000,M1483-M5382,Customer Support,3,1537.0,1641.749,72.6,1634.5835
76694,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,10000,M1483-M5383,Sales,2,2659.0,3416.9176,32.2,2438.3856
76695,US,New York,CA,Toronto,Customer Visit,No,6000,M1483-M5387,Sales,6,2685.0,248.5826,44.4,846.5391
76696,MX,Mexico City,US,Miami,Customer Visit,No,9000,M1483-M5387,Sales,3,1247.0,608.0284,48.3,296.2081
76697,MX,Mexico City,US,Miami,Conference/Exhibition,No,7000,M1483-M5395,Sales,4,2319.0,911.981,64.4,927.5778
76698,DE,Berlin,NL,Amsterdam,Enablement,No,8000,M1483-M5398,Marketing,2,713.0,54.8668,29.6,16.5841
76699,BR,São Paulo,PT,Lisbon,Conference/Exhibition,No,9000,M1483-M5399,Customer Support,2,2682.0,2247.889,38.0,1483.5681
76700,DE,Berlin,ES,Madrid,Conference/Exhibition,No,7000,M1483-M5399,Value Engineering,2,659.0,548.794,14.0,127.757
76701,BR,São Paulo,US,Miami,Conference/Exhibition,No,10000,M1483-M5399,Sales,3,2097.0,1862.2934,48.3,763.3765
76702,CN,Beijing,GB,London,Conference/Exhibition,Yes,6000,M1483-M5399,Sales,3,7258.0,10029.7308,31.2,9593.6116
76703,AU,Sydney,US,Los Angeles,Conference/Exhibition,Yes,10000,M1483-M5401,Value Engineering,1,8168.0,9908.699,16.1,9411.2076
76704,BR,São Paulo,ZA,Johannesburg,Enablement,No,8000,M1483-M5402,Legal,2,1917.0,2107.427,102.8,1118.1572
76705,CN,Beijing,RU,Moscow,Conference/Exhibition,No,10000,M1483-M5402,Value Engineering,2,1130.0,1641.749,48.4,1244.4301
76706,AU,Sydney,US,Los Angeles,Customer Visit,Yes,8000,M1483-M5412,Value Engineering,2,7964.0,9908.699,32.2,8828.6376
76707,AU,Sydney,US,Los Angeles,Enablement,No,7000,M1483-M5413,Sales,3,2857.0,3416.9176,48.3,2350.6998
76708,BR,São Paulo,PT,Lisbon,Customer Visit,Yes,7000,M1483-M5415,Executive Management,2,7035.0,6518.6398,38.0,4398.2179
76709,DE,Berlin,FR,Paris,Conference/Exhibition,No,9000,M1483-M5415,Sales,4,1543.0,261.7012,26.8,83.5122
76710,BR,São Paulo,US,Miami,Customer Visit,No,7000,M1483-M5417,Value Engineering,3,2545.0,1862.2934,48.3,1024.4792
76711,BR,São Paulo,PT,Lisbon,Conference/Exhibition,No,9000,M1483-M5418,Customer Support,6,3312.0,2247.889,114.0,1421.116
76712,CN,Beijing,RU,Moscow,Conference/Exhibition,No,7000,M1483-M5418,Marketing,1,1260.0,1641.749,24.2,1644.7362
76713,BR,São Paulo,ZA,Johannesburg,Customer Visit,No,6000,M1483-M5419,Sales,3,1676.0,2107.427,154.2,863.6984
76714,CN,Beijing,IN,New Delhi,Customer Visit,No,9000,M1483-M5419,Engineering,1,1127.0,1079.4338,58.9,1447.4839
76715,CN,Beijing,IN,New Delhi,Conference/Exhibition,No,7000,M1483-M5422,Sales,2,3195.0,3130.2438,117.8,4317.7952
76716,CN,Beijing,IN,New Delhi,Customer Visit,No,6000,M1483-M5424,Executive Management,3,2881.0,3130.2438,176.7,3633.2136
76717,CN,Beijing,US,New York,Customer Visit,Yes,10000,M1483-M5430,Marketing,3,9587.0,9010.549,48.3,12086.0555
76718,AU,Sydney,US,Los Angeles,Customer Visit,No,10000,M1483-M5431,Ecosystem,1,1922.0,3416.9176,16.1,1918.2768
76719,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,9000,M1483-M5433,Sales,5,3235.0,3416.9176,80.5,2124.8789
76720,AU,Sydney,AU,Perth,Customer Visit,No,9000,M1483-M5435,Marketing,3,942.0,971.6856,105.0,511.7006
76721,US,New York,CA,Toronto,Enablement,Yes,8000,M1483-M5439,Sales,3,1683.0,248.5826,22.2,709.3903
76722,CN,Beijing,TR,Istanbul,Conference/Exhibition,Yes,10000,M1483-M5443,Customer Support,4,4779.0,5800.3828,128.4,5997.3406
76723,CN,Beijing,RU,Moscow,Internal Business Trip,Yes,9000,M1483-M5443,Sales,3,4380.0,4760.8986,72.6,5759.4776
76724,AU,Sydney,AU,Melbourne,Enablement,No,8000,M1483-M5443,Sales,3,699.0,209.077,105.0,202.9986
76725,BR,São Paulo,US,Miami,Conference/Exhibition,No,9000,M1483-M5444,Executive Management,5,3280.0,1862.2934,80.5,1006.5408
76726,CN,Beijing,TR,Istanbul,Customer Visit,No,6000,M1483-M5449,Sales,3,4894.0,5800.3828,96.3,6349.7841
76727,AU,Sydney,SG,Singapore,Conference/Exhibition,No,7000,M1483-M5451,Operations,1,1296.0,1782.9322,24.5,1222.7963
76728,AU,Sydney,DE,Frankfurt,Internal Business Trip,No,6000,M1483-M5451,Executive Management,3,2566.0,4883.3882,39.6,2429.1858
76729,AU,Sydney,SG,Singapore,Conference/Exhibition,No,6000,M1483-M5452,Customer Support,3,5138.0,5170.3148,73.5,5076.1663
76730,CN,Beijing,US,New York,Customer Visit,Yes,7000,M1483-M5453,Operations,1,10886.0,9010.549,16.1,15197.1306
76731,CN,Beijing,IN,New Delhi,Enablement,No,10000,M1483-M5455,Sales,2,1222.0,1079.4338,117.8,1438.7816
76732,AU,Sydney,US,Los Angeles,Conference/Exhibition,Yes,7000,M1483-M5458,Executive Management,5,11137.0,9908.699,80.5,11680.2275
76733,AU,Sydney,CN,Beijing,Conference/Exhibition,No,9000,M1483-M5459,Marketing,5,2181.0,2539.644,267.5,1788.5498
76734,BR,São Paulo,ZA,Johannesburg,Customer Visit,No,7000,M1483-M5459,Value Engineering,5,2374.0,2107.427,257.0,1183.9312
76735,CN,Beijing,IN,New Delhi,Conference/Exhibition,No,6000,M1483-M5460,Sales,5,3802.0,3130.2438,294.5,4723.9029
76736,BR,São Paulo,JP,Tokyo,Customer Visit,No,10000,M1483-M5460,Engineering,6,4841.0,5275.4614,234.0,2018.3876
76737,US,New York,MX,Mexico City,Conference/Exhibition,No,7000,M1483-M5461,Ecosystem,3,1026.0,991.128,57.9,425.6342
76738,CN,Beijing,RU,Moscow,Conference/Exhibition,No,7000,M1483-M5461,Marketing,5,1694.0,1641.749,121.0,1596.8735
76739,BR,São Paulo,ZA,Johannesburg,Conference/Exhibition,No,8000,M1483-M5461,Marketing,3,1851.0,2107.427,154.2,978.6367
76740,DE,Berlin,IT,Rome,Enablement,No,10000,M1483-M5463,Services,2,776.0,349.1932,28.6,107.8469
76741,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,8000,M1483-M5465,Sales,5,2938.0,4725.91,66.0,2737.6839
76742,AU,Sydney,SG,Singapore,Conference/Exhibition,No,7000,M1483-M5467,Marketing,2,1668.0,1782.9322,49.0,1250.4234
76743,CN,Beijing,RU,Moscow,Customer Visit,No,7000,M1483-M5471,Office Management,1,4378.0,4760.8986,24.2,6164.1349
76744,DE,Berlin,ES,Madrid,Internal Business Trip,Yes,6000,M1483-M5472,Office Management,3,818.0,548.794,21.0,108.3999
76745,CN,Beijing,US,New York,Partner Visit,No,8000,M1483-M5472,Marketing,3,10302.0,9010.549,48.3,13237.6609
76746,MX,Mexico City,US,Miami,Customer Visit,No,10000,M1483-M5477,Sales,5,1915.0,608.0284,80.5,304.3234
76747,AU,Sydney,AU,Melbourne,Conference/Exhibition,Yes,10000,M1483-M5483,Marketing,5,1120.0,209.077,175.0,174.1704
76748,BR,São Paulo,ZA,Johannesburg,Conference/Exhibition,No,7000,M1483-M5484,Executive Management,1,1419.0,2107.427,51.4,861.0408
76749,US,New York,MX,Mexico City,Enablement,No,8000,M1483-M5489,Marketing,5,2859.0,1486.5916,96.5,1603.2221
76750,BR,São Paulo,AR,Buenos Aires,Conference/Exhibition,No,8000,M1483-M5490,Sales,1,1931.0,753.6458,56.0,1188.5818
76751,MX,Mexico City,US,Miami,Customer Visit,No,8000,M1483-M5492,Value Engineering,5,3020.0,911.981,80.5,1200.2515
76752,US,New York,FR,Paris,Customer Visit,Yes,7000,M1483-M5492,Sales,1,6754.0,4811.769,6.7,5028.0009
76753,AU,Sydney,NZ,Auckland,Internal Business Trip,Yes,9000,M1483-M5497,Sales,2,944.0,640.171,20.8,681.0663
76754,BR,São Paulo,AR,Buenos Aires,Customer Visit,No,6000,M1483-M5497,Legal,3,1812.0,753.6458,168.0,928.8079
76755,DE,Berlin,NL,Amsterdam,Internal Business Trip,No,7000,M1483-M5506,Services,5,1421.0,175.9086,74.0,88.4897
76756,AU,Sydney,AU,Melbourne,Conference/Exhibition,Yes,8000,M1483-M5506,Value Engineering,2,588.0,209.077,70.0,223.4186
76757,CN,Beijing,IN,New Delhi,Customer Visit,No,7000,M1483-M5506,Ecosystem,5,1584.0,1079.4338,294.5,1374.9647
76758,AU,Sydney,DE,Frankfurt,Customer Visit,No,10000,M1483-M5508,Marketing,3,2659.0,4883.3882,39.6,2618.3906
76759,CN,Beijing,IN,New Delhi,Customer Visit,No,9000,M1483-M5510,Sales,3,1320.0,1079.4338,176.7,1415.5754
76760,DE,Berlin,ES,Madrid,Customer Visit,Yes,7000,M1483-M5513,Executive Management,1,793.0,823.1354,7.0,302.5242
76761,AU,Sydney,AU,Melbourne,Internal Business Trip,No,8000,M1483-M5515,Sales,6,1324.0,209.077,210.0,189.7857
76762,AU,Sydney,SG,Singapore,Conference/Exhibition,No,7000,M1483-M5516,Sales,4,1982.0,1782.9322,98.0,1027.0048
76763,AU,Sydney,AU,Brisbane,Customer Visit,No,7000,M1483-M5516,Marketing,3,605.11,409.9974,105.0,18.5606
76764,AU,Sydney,DE,Frankfurt,Enablement,No,7000,M1483-M5517,Customer Support,3,2443.0,4883.3882,39.6,2346.2302
76765,DE,Berlin,FR,Paris,Conference/Exhibition,No,7000,M1483-M5517,Sales,5,2020.0,261.7012,33.5,92.3611
76766,BR,São Paulo,JP,Tokyo,Conference/Exhibition,No,9000,M1483-M5518,Sales,2,3887.0,5835.4594,78.0,3379.5725
76767,BR,São Paulo,US,Miami,Customer Visit,No,8000,M1483-M5518,Marketing,5,2747.0,1862.2934,80.5,799.9176
76768,US,New York,MX,Mexico City,Customer Visit,Yes,9000,M1483-M5521,Marketing,2,883.0,991.128,38.6,461.8919
76769,BR,São Paulo,JP,Tokyo,Conference/Exhibition,No,7000,M1483-M5521,Marketing,1,13814.0,16922.2144,39.0,14664.531599999998
76770,US,New York,CA,Toronto,Conference/Exhibition,Yes,7000,M1483-M5526,Services,6,2464.0,248.5826,44.4,852.8448
76771,CN,Beijing,RU,Moscow,Internal Business Trip,Yes,9000,M1483-M5528,Value Engineering,3,1541.0,1641.749,72.6,1683.8966
76772,BR,São Paulo,PT,Lisbon,Conference/Exhibition,No,6000,M1483-M5532,Sales,2,1942.0,2247.889,38.0,1036.4381
76773,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,6000,M1483-M5533,Customer Support,1,2275.0,4883.3882,13.2,2532.1617
76774,US,New York,CA,Toronto,Conference/Exhibition,Yes,8000,M1483-M5533,Product Management,1,2137.0,248.5826,7.4,1509.425
76775,BR,São Paulo,JP,Tokyo,Customer Visit,Yes,7000,M1483-M5535,Value Engineering,1,12663.0,15298.279599999998,39.0,8958.2928
76776,BR,São Paulo,AR,Buenos Aires,Internal Business Trip,No,10000,M1483-M5537,Operations,2,879.0,502.4644,112.0,395.3081
76777,CN,Beijing,RU,Moscow,Customer Visit,No,10000,M1483-M5540,Sales,1,946.0,1641.749,24.2,1187.8651
76778,BR,São Paulo,ZA,Johannesburg,Customer Visit,No,7000,M1483-M5541,Services,4,1872.0,2107.427,205.6,942.76
76779,CN,Beijing,US,New York,Customer Visit,No,9000,M1483-M5541,Sales,2,10366.0,9010.549,32.2,13812.0133
76780,AU,Sydney,US,Los Angeles,Internal Business Trip,No,8000,M1483-M5544,Legal,3,2821.0,3416.9176,48.3,2284.6352
76781,MX,Mexico City,US,Miami,Customer Visit,No,9000,M1483-M5546,Value Engineering,1,813.0,608.0284,16.1,380.6071
76782,AU,Sydney,US,Los Angeles,Customer Visit,No,6000,M1483-M5546,Marketing,3,3191.0,3416.9176,48.3,2713.4547
76783,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,6000,M1483-M5552,Sales,1,1936.0,3416.9176,16.1,1972.3296
76784,DE,Berlin,ES,Madrid,Enablement,No,10000,M1483-M5553,Value Engineering,3,1176.0,823.1354,21.0,294.7814
76785,US,New York,CA,Toronto,Customer Visit,No,9000,M1483-M5553,Value Engineering,1,1120.0,248.5826,7.4,701.5082
76786,BR,São Paulo,US,Miami,Enablement,No,8000,M1484-M5001,Engineering,2,2088.0,1862.2934,32.2,941.4312
76787,AU,Sydney,SG,Singapore,Internal Business Trip,No,9000,M1484-M5011,Office Management,3,1676.0,1782.9322,73.5,878.0591
76788,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,7000,M1484-M5011,Executive Management,3,2265.0,4883.3882,39.6,2135.2559
76789,AU,Sydney,SG,Singapore,Internal Business Trip,No,9000,M1484-M5014,Customer Support,3,2044.0,1782.9322,73.5,1268.441
76790,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,6000,M1484-M5017,Customer Support,1,10998.0,9908.699,16.1,12806.9298
76791,BR,São Paulo,AR,Buenos Aires,Customer Visit,No,7000,M1484-M5018,Marketing,3,1191.0,502.4644,168.0,524.8629
76792,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,6000,M1484-M5039,Legal,2,2462.0,4695.2446,26.4,2561.5962
76793,BR,São Paulo,AR,Buenos Aires,Customer Visit,No,10000,M1484-M5044,Sales,3,1759.0,753.6458,168.0,861.0408
76794,MX,Mexico City,US,Miami,Conference/Exhibition,No,7000,M1484-M5045,Executive Management,1,850.0,608.0284,16.1,400.8954
76795,AU,Sydney,SG,Singapore,Internal Business Trip,No,9000,M1484-M5047,Ecosystem,3,4426.0,5170.3148,73.5,4254.5625
76796,CN,Beijing,IN,New Delhi,Conference/Exhibition,Yes,9000,M1484-M5049,Customer Support,4,3667.0,3130.2438,235.6,4575.9637
76797,DE,Berlin,ES,Madrid,Conference/Exhibition,No,8000,M1484-M5056,Finance,1,433.0,548.794,7.0,101.7632
76798,AU,Sydney,SG,Singapore,Conference/Exhibition,Yes,10000,M1484-M5057,Customer Support,2,5559.0,5170.3148,49.0,5901.3737
76799,AU,Sydney,DE,Frankfurt,Customer Visit,No,8000,M1484-M5058,Sales,1,1946.0,4883.3882,13.2,2116.894
76800,BR,São Paulo,US,Miami,Customer Visit,Yes,9000,M1484-M5063,Sales,3,5627.0,5400.4536,48.3,3103.3347
76801,DE,Berlin,FR,Paris,Conference/Exhibition,No,10000,M1484-M5064,Marketing,6,2804.0,392.5254,40.2,341.7916
76802,US,New York,CA,Toronto,Customer Visit,No,6000,M1484-M5080,Ecosystem,3,885.5,357.0808,22.2,9.8266
76803,CN,Beijing,IN,New Delhi,Customer Visit,No,7000,M1484-M5080,Ecosystem,5,1396.0,1079.4338,294.5,1196.5674
76804,BR,São Paulo,US,Miami,Customer Visit,Yes,6000,M1484-M5088,Office Management,5,6414.0,5400.4536,80.5,3139.8758
76805,CN,Beijing,IN,New Delhi,Customer Visit,No,9000,M1484-M5098,Marketing,1,1015.0,1079.4338,58.9,1296.6439
76806,DE,Hamburg,DE,Berlin,Customer Visit,No,6000,M1484-M5098,Sales,1,229.81,59.1166,13.2,5.3518
76807,DE,Berlin,NL,Amsterdam,Internal Business Trip,Yes,6000,M1484-M5101,Operations,5,1587.0,54.8668,74.0,19.9809
76808,BR,São Paulo,US,Miami,Conference/Exhibition,No,9000,M1484-M5105,Customer Support,2,1987.0,1862.2934,32.2,851.7395
76809,BR,São Paulo,AR,Buenos Aires,Internal Business Trip,No,7000,M1484-M5112,Marketing,2,960.0,502.4644,112.0,457.7601
76810,CN,Beijing,IN,New Delhi,Customer Visit,No,8000,M1484-M5115,Executive Management,3,1145.0,1079.4338,176.7,1110.9947
76811,MX,Mexico City,US,Miami,Customer Visit,No,8000,M1484-M5118,Sales,4,1806.0,608.0284,64.4,392.7801
76812,CN,Beijing,RU,Moscow,Conference/Exhibition,Yes,10000,M1484-M5136,Value Engineering,3,13528.0,6566.7646,72.6,19095.7647
76813,AU,Sydney,DE,Frankfurt,Internal Business Trip,No,6000,M1484-M5136,Sales,3,2796.0,4725.91,39.6,3049.7226
76814,CN,Beijing,IN,New Delhi,Customer Visit,No,9000,M1484-M5143,Value Engineering,2,1178.0,1079.4338,117.8,1350.3081
76815,US,New York,MX,Mexico City,Internal Business Trip,Yes,6000,M1484-M5149,Marketing,5,2776.0,1486.5916,96.5,1508.6367
76816,AU,Sydney,DE,Frankfurt,Customer Visit,No,6000,M1484-M5149,Sales,4,3016.0,4725.91,52.8,3104.9326
76817,AU,Sydney,SG,Singapore,Conference/Exhibition,No,9000,M1484-M5157,Sales,1,1252.0,1782.9322,24.5,1120.6964
76818,AU,Sydney,NZ,Auckland,Conference/Exhibition,No,8000,M1484-M5163,Marketing,4,1936.0,960.1916,41.6,1513.4807
76819,DE,Berlin,ES,Madrid,Customer Visit,No,6000,M1484-M5165,Finance,1,489.0,548.794,7.0,144.3489
76820,AU,Sydney,AU,Perth,Customer Visit,No,10000,M1484-M5170,Legal,3,935.0,971.6856,105.0,517.7065
76821,ZA,Cape Town,ZA,Johannesburg,Customer Visit,No,7000,M1484-M5171,Customer Support,2,385.0,376.8716,102.8,234.6617
76822,CN,Beijing,RU,Moscow,Enablement,No,8000,M1484-M5172,Legal,3,1383.0,1641.749,72.6,1506.9497
76823,DE,Berlin,IT,Rome,Conference/Exhibition,No,6000,M1484-M5186,Sales,1,457.0,349.1932,14.3,101.2101
76824,US,New York,JP,Tokyo,Customer Visit,No,10000,M1484-M5200,Sales,2,8903.0,8917.7856,78.0,6512.9913
76825,AU,Sydney,DE,Frankfurt,Customer Visit,No,9000,M1484-M5230,Customer Support,2,2577.0,4695.2446,26.4,2645.7364
76826,DE,Berlin,GB,London,Conference/Exhibition,No,10000,M1484-M5230,Sales,3,1499.0,427.4834,31.2,241.1345
76827,DE,Berlin,FR,Paris,Customer Visit,No,8000,M1484-M5241,Engineering,3,1437.0,112.8904,20.1,37.464200000000005
76828,US,New York,MX,Mexico City,Customer Visit,Yes,6000,M1484-M5244,Sales,3,2484.0,1486.5916,57.9,1552.7766
76829,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,10000,M1484-M5252,Sales,5,3841.0,3416.9176,80.5,2732.6735
76830,AU,Sydney,CN,Beijing,Customer Visit,Yes,9000,M1484-M5261,Sales,3,7102.0,6960.905,160.5,8262.4287
76831,AU,Sydney,NZ,Auckland,Conference/Exhibition,No,6000,M1484-M5289,Executive Management,3,1169.0,640.171,31.2,726.711
76832,AU,Sydney,NZ,Auckland,Customer Visit,No,9000,M1484-M5302,Sales,4,1422.0,640.171,41.6,775.9592
76833,US,New York,DE,Berlin,Customer Visit,No,7000,M1484-M5302,Operations,4,1951.0,1985.8536,52.8,942.1227
76834,CN,Beijing,RU,Moscow,Customer Visit,No,9000,M1484-M5305,Customer Support,2,1197.0,1641.749,48.4,1395.2701
76835,MX,Mexico City,US,Miami,Conference/Exhibition,Yes,7000,M1484-M5310,Marketing,2,1829.0,911.981,32.2,911.3472
76836,BR,São Paulo,US,Miami,Customer Visit,No,6000,M1484-M5317,Services,5,2941.0,1862.2934,80.5,833.1367
76837,CN,Beijing,RU,Moscow,Customer Visit,No,7000,M1484-M5330,Services,3,5421.0,4760.8986,72.6,7346.1984
76838,CN,Beijing,IN,New Delhi,Conference/Exhibition,No,6000,M1484-M5342,Sales,1,818.0,1079.4338,58.9,1029.7731
76839,BR,São Paulo,AR,Buenos Aires,Internal Business Trip,No,7000,M1484-M5347,Engineering,2,902.0,502.4644,112.0,405.9382
76840,AU,Sydney,CN,Beijing,Customer Visit,Yes,8000,M1484-M5351,Sales,3,6372.0,7364.6988,160.5,7107.3536
76841,AU,Sydney,SG,Singapore,Conference/Exhibition,No,6000,M1484-M5356,Sales,1,1079.0,1782.9322,24.5,956.1354
