TransportationID,TripID,DepartureLocationCountry,DepartureLocationCity,ArrivalLocationCountry,ArrivalLocationCity,ShippingType,ShippingTypeDescription,LegStep,TripCosts,Departure_CO2e,Return_CO2e
EF063250,84891,AU,Sydney,SG,Singapore,10,Economy Flight,1,977.0,891.4661,891.4661
EF063251,84892,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1831.0,1708.4588,1708.4588
BC026996,84893,DE,Berlin,GB,London,12,Business Class Flight,1,380.0,213.7417,213.7417
EF063252,84894,AU,Sydney,SG,Singapore,10,Economy Flight,1,873.0,891.4661,891.4661
EF063253,84895,BR,São Paulo,US,Dallas,10,Economy Flight,1,1864.0,1167.7216,1167.7216
EF063254,84895,US,Dallas,JP,Tokyo,10,Economy Flight,2,1541.0,1470.0091,1470.0091
EF063255,84896,AU,Sydney,SG,Singapore,10,Economy Flight,1,869.0,891.4661,891.4661
EF063256,84896,SG,Singapore,GR,Athens,10,Economy Flight,2,571.0,1281.0192,1281.0192
EF063257,84896,GR,Athens,DE,Frankfurt,10,Economy Flight,3,336.0,269.2088,269.2088
EF063258,84897,BR,São Paulo,US,Miami,10,Economy Flight,1,1198.0,931.1467,931.1467
EF063259,84898,DE,Berlin,GB,London,10,Economy Flight,1,148.0,142.504,142.504
EF063260,84899,AU,Sydney,CN,Beijing,10,Economy Flight,1,1509.0,1269.822,1269.822
EF063261,84900,DE,Berlin,IT,Rome,10,Economy Flight,1,192.0,174.5966,174.5966
EF063262,84901,CN,Beijing,IN,New Delhi,10,Economy Flight,1,683.0,539.7169,539.7169
BC026997,84902,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,5396.0,3055.6576,3055.6576
EF063263,84903,CN,Beijing,AU,Sydney,10,Economy Flight,1,1445.0,1269.822,1269.822
EF063264,84904,BR,São Paulo,US,Miami,10,Economy Flight,1,1473.0,931.1467,931.1467
CA003066,84905,DE,Berlin,ES,Madrid,13,BMW 3 diesel,1,119.09,493.3779,493.3779
EF063265,84906,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1721.0,1708.4588,1708.4588
EF063266,84907,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1766.0,1708.4588,1708.4588
EF063267,84908,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2198.0,1708.4588,1708.4588
EF063268,84909,DE,Berlin,ES,Madrid,10,Economy Flight,1,227.0,274.397,274.397
BC026998,84910,AU,Sydney,CN,Shanghai,12,Business Class Flight,1,4723.0,3241.1036,3241.1036
BC026999,84910,CN,Shanghai,CN,Beijing,12,Business Class Flight,2,1031.0,239.3489,239.3489
BC027000,84911,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3272.0,1565.1219,1565.1219
EF063269,84912,BR,São Paulo,US,Miami,10,Economy Flight,1,1228.0,931.1467,931.1467
EF063270,84913,CN,Beijing,IN,New Delhi,10,Economy Flight,1,988.0,539.7169,539.7169
EF063271,84914,AU,Sydney,SG,Singapore,10,Economy Flight,1,1018.0,891.4661,891.4661
EF063272,84915,AU,Sydney,SG,Singapore,10,Economy Flight,1,945.0,891.4661,891.4661
EF063273,84915,SG,Singapore,GR,Athens,10,Economy Flight,2,571.0,1281.0192,1281.0192
EF063274,84915,GR,Athens,DE,Frankfurt,10,Economy Flight,3,330.0,269.2088,269.2088
BC027001,84916,BR,São Paulo,US,Miami,12,Business Class Flight,1,4309.0,2700.2268,2700.2268
EF063275,84917,MX,Mexico City,US,Miami,10,Economy Flight,1,494.0,304.0142,304.0142
EF063276,84918,CN,Beijing,AE,Dubai,10,Economy Flight,1,1042.0,630.9485,630.9485
EF063277,84918,AE,Dubai,GB,London,10,Economy Flight,2,680.0,1098.3786,1098.3786
EF063278,84919,BR,São Paulo,US,Miami,10,Economy Flight,1,1087.0,931.1467,931.1467
EF063279,84920,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2043.0,1708.4588,1708.4588
EF063280,84921,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1637.0,1053.7135,1053.7135
BC027002,84922,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,8526.0,4954.3495,4954.3495
EF063281,84923,BR,São Paulo,US,Miami,10,Economy Flight,1,1201.0,931.1467,931.1467
BC027003,84924,CN,Beijing,CN,Shanghai,12,Business Class Flight,1,898.0,239.3489,239.3489
BC027004,84924,CN,Shanghai,GB,London,12,Business Class Flight,2,5103.0,3784.1953,3784.1953
EF063282,84925,BR,São Paulo,US,Miami,10,Economy Flight,1,1158.0,931.1467,931.1467
EF063283,84926,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1492.0,1053.7135,1053.7135
EF063284,84927,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1908.0,1708.4588,1708.4588
EF063285,84928,MX,Mexico City,US,Miami,10,Economy Flight,1,524.0,304.0142,304.0142
BC027005,84929,CN,Beijing,RU,Moscow,12,Business Class Flight,1,3571.0,2380.4493,2380.4493
CA003067,84930,US,New York,CA,Toronto,15,Volkswagen Golf petrol,1,88.86,178.5404,178.5404
EF063286,84931,CN,Beijing,IN,New Delhi,10,Economy Flight,1,707.0,539.7169,539.7169
EF063287,84932,AU,Sydney,SG,Singapore,10,Economy Flight,1,918.0,891.4661,891.4661
EF063288,84932,SG,Singapore,GR,Athens,10,Economy Flight,2,525.0,1281.0192,1281.0192
EF063289,84932,GR,Athens,DE,Frankfurt,10,Economy Flight,3,330.0,269.2088,269.2088
BC027006,84933,AU,Sydney,SG,Singapore,12,Business Class Flight,1,3742.0,2585.1574,2585.1574
BC027007,84933,SG,Singapore,DE,Frankfurt,12,Business Class Flight,2,4805.0,4222.6987,4222.6987
CA003068,84934,AU,Sydney,AU,Brisbane,14,Volkswagen Golf diesel,1,71.66,194.4522,194.4522
BC027008,84935,BR,São Paulo,US,Miami,12,Business Class Flight,1,4545.0,2700.2268,2700.2268
BC027009,84936,AU,Sydney,AE,Abu Dhabi,12,Business Class Flight,1,6626.0,4954.6635,4954.6635
BC027010,84936,AE,Abu Dhabi,DE,Frankfurt,12,Business Class Flight,2,2206.0,1997.0203,1997.0203
EF063290,84937,DE,Berlin,ES,Madrid,10,Economy Flight,1,256.0,274.397,274.397
EF063291,84938,DE,Hamburg,FR,Paris,10,Economy Flight,1,243.0,112.6934,112.6934
EF063292,84939,CN,Beijing,IN,New Delhi,10,Economy Flight,1,735.0,539.7169,539.7169
EF063293,84940,AU,Sydney,AE,Dubai,10,Economy Flight,1,1694.0,1354.7272,1354.7272
EF063294,84940,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,675.0,1008.2278,1008.2278
FC001601,84941,CN,Beijing,RU,Moscow,11,First Class Flight,1,10835.0,3283.3823,3283.3823
TR002550,84942,DE,Berlin,NL,Amsterdam,4,Train,1,159.0,27.4334,27.4334
EF063295,84943,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2019.0,1708.4588,1708.4588
EF063296,84944,US,New York,MX,Mexico City,10,Economy Flight,1,486.0,495.564,495.564
EF063297,84945,US,New York,MX,Mexico City,10,Economy Flight,1,570.0,495.564,495.564
BC027011,84946,DE,Berlin,ES,Madrid,12,Business Class Flight,1,664.0,411.5677,411.5677
EF063298,84947,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1916.0,1053.7135,1053.7135
BC027012,84948,US,New York,MX,Mexico City,12,Business Class Flight,1,1452.0,743.2958,743.2958
BC027013,84949,BR,São Paulo,AE,Dubai,12,Business Class Flight,1,7843.0,5858.1404,5858.1404
BC027014,84949,AE,Dubai,JP,Tokyo,12,Business Class Flight,2,5920.0,2602.9668,2602.9668
BC027015,84950,AU,Sydney,CN,Beijing,12,Business Class Flight,1,5705.0,3682.3494,3682.3494
EF063299,84951,AU,Sydney,SG,Singapore,10,Economy Flight,1,894.0,891.4661,891.4661
EF063300,84951,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1358.0,1456.1562,1456.1562
EF063301,84952,BR,São Paulo,US,Miami,10,Economy Flight,1,1373.0,931.1467,931.1467
EF063302,84953,DE,Berlin,FR,Paris,10,Economy Flight,1,191.0,130.8506,130.8506
BC027016,84954,CN,Beijing,RU,Moscow,12,Business Class Flight,1,4780.0,2380.4493,2380.4493
EF063303,84955,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,825.0,251.2322,251.2322
EF063304,84956,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2080.0,1708.4588,1708.4588
EF063305,84957,DE,Berlin,FR,Paris,10,Economy Flight,1,143.0,130.8506,130.8506
EF063306,84958,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1721.0,1053.7135,1053.7135
BC027017,84959,DE,Berlin,IT,Rome,12,Business Class Flight,1,407.0,261.8772,261.8772
CA003069,84960,AU,Sydney,AU,Melbourne,14,Volkswagen Golf diesel,1,77.43,185.9933,185.9933
BC027018,84961,DE,Berlin,ES,Madrid,12,Business Class Flight,1,705.0,411.5677,411.5677
EF063307,84962,CN,Beijing,AU,Sydney,10,Economy Flight,1,1537.0,1269.822,1269.822
BC027019,84963,DE,Berlin,GB,London,12,Business Class Flight,1,371.0,213.7417,213.7417
EF063308,84964,AU,Sydney,SG,Singapore,10,Economy Flight,1,863.0,891.4661,891.4661
EF063309,84965,JP,Fukuoka,JP,Tokyo,10,Economy Flight,1,239.0,130.658,130.658
EF063310,84966,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1576.0,1708.4588,1708.4588
BC027020,84967,BR,São Paulo,PT,Lisbon,12,Business Class Flight,1,8851.0,3259.3199,3259.3199
EF063311,84968,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2267.0,1708.4588,1708.4588
BC027021,84969,CN,Beijing,AU,Sydney,12,Business Class Flight,1,6917.0,3682.3494,3682.3494
EF063312,84970,AU,Sydney,SG,Singapore,10,Economy Flight,1,1014.0,891.4661,891.4661
EF063313,84971,AU,Sydney,SG,Singapore,10,Economy Flight,1,926.0,891.4661,891.4661
BC027022,84972,AU,Sydney,AE,Dubai,12,Business Class Flight,1,8853.0,3928.5655,3928.5655
BC027023,84972,AE,Dubai,DE,Frankfurt,12,Business Class Flight,2,2017.0,2923.7539,2923.7539
EF063314,84973,AU,Sydney,SG,Singapore,10,Economy Flight,1,761.0,891.4661,891.4661
BC027024,84974,AU,Sydney,AE,Dubai,12,Business Class Flight,1,8182.0,3928.5655,3928.5655
BC027025,84974,AE,Dubai,DE,Frankfurt,12,Business Class Flight,2,1928.0,2923.7539,2923.7539
EF063315,84975,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,2006.0,1123.9445,1123.9445
BC027026,84976,AU,Sydney,NZ,Auckland,12,Business Class Flight,1,1571.0,480.0958,480.0958
BC027027,84977,MX,Mexico City,US,Miami,12,Business Class Flight,1,1358.0,455.9905,455.9905
EF063316,84978,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1390.0,1053.7135,1053.7135
BC027028,84979,DE,Berlin,GB,London,12,Business Class Flight,1,513.0,213.7417,213.7417
EF063317,84980,MX,Mexico City,US,Miami,10,Economy Flight,1,481.0,304.0142,304.0142
EF063318,84981,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,639.0,251.2322,251.2322
EF063319,84982,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1663.0,1053.7135,1053.7135
BC027029,84983,AU,Sydney,AU,Perth,12,Business Class Flight,1,2110.0,728.715,728.715
BC027030,84984,DE,Berlin,FR,Paris,12,Business Class Flight,1,574.0,196.2627,196.2627
EF063320,84985,AU,Sydney,SG,Singapore,10,Economy Flight,1,898.0,891.4661,891.4661
EF063321,84985,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1099.0,1456.1562,1456.1562
BC027031,84986,DE,Berlin,GB,London,12,Business Class Flight,1,496.0,213.7417,213.7417
BC027032,84987,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1535.0,376.8229,376.8229
EF063322,84988,CN,Beijing,CN,Shanghai,10,Economy Flight,1,359.0,159.5767,159.5767
EF063323,84988,CN,Shanghai,GB,London,10,Economy Flight,2,1244.0,1304.9426,1304.9426
BC027033,84989,CN,Beijing,US,New York,12,Business Class Flight,1,9252.0,4505.2745,4505.2745
EF063324,84990,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1536.0,1053.7135,1053.7135
BC027034,84991,US,New York,MX,Mexico City,12,Business Class Flight,1,1724.0,743.2958,743.2958
EF063325,84992,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2273.0,1708.4588,1708.4588
BC027035,84993,US,New York,FR,Paris,12,Business Class Flight,1,5406.0,2405.8845,2405.8845
BC027036,84994,US,New York,CA,Toronto,12,Business Class Flight,1,1126.0,124.2913,124.2913
EF063326,84995,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2195.0,1708.4588,1708.4588
BC027037,84996,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,6197.0,3055.6576,3055.6576
EF063327,84997,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1894.0,1123.9445,1123.9445
EF063328,84998,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1932.0,1708.4588,1708.4588
BC027038,84999,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1718.0,376.8229,376.8229
EF063329,85000,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1890.0,1053.7135,1053.7135
FC001602,85001,AU,Sydney,SG,Singapore,11,First Class Flight,1,12196.0,3565.7387,3565.7387
BC027039,85002,US,New York,CA,Toronto,12,Business Class Flight,1,1166.0,124.2913,124.2913
EF063330,85003,MX,Mexico City,US,Miami,10,Economy Flight,1,401.0,304.0142,304.0142
EF063331,85004,BR,São Paulo,US,Miami,10,Economy Flight,1,1273.0,931.1467,931.1467
EF063332,85005,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1855.0,1708.4588,1708.4588
EF063333,85006,BR,São Paulo,US,Miami,10,Economy Flight,1,1131.0,931.1467,931.1467
EF063334,85007,CN,Beijing,CN,Shanghai,10,Economy Flight,1,263.0,159.5767,159.5767
EF063335,85007,CN,Shanghai,GB,London,10,Economy Flight,2,1488.0,1304.9426,1304.9426
EF063336,85008,AU,Sydney,AU,Perth,10,Economy Flight,1,598.0,485.8428,485.8428
BC027040,85009,BR,São Paulo,US,Miami,12,Business Class Flight,1,6130.0,2700.2268,2700.2268
EF063337,85010,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1681.0,1708.4588,1708.4588
CA003070,85011,AU,Sydney,AU,Brisbane,13,BMW 3 diesel,1,134.03,194.4522,194.4522
EF063338,85012,CN,Beijing,CN,Shanghai,10,Economy Flight,1,255.0,159.5767,159.5767
EF063339,85012,CN,Shanghai,AU,Sydney,10,Economy Flight,2,1294.0,1117.6628,1117.6628
EF063340,85013,US,New York,CA,Toronto,10,Economy Flight,1,321.0,82.8664,82.8664
BC027041,85014,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4715.0,2585.1574,2585.1574
BC027042,85015,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,8153.0,4954.3495,4954.3495
EF063341,85016,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2067.0,1708.4588,1708.4588
EF063342,85017,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1398.0,1053.7135,1053.7135
EF063343,85018,CN,Beijing,RU,Moscow,10,Economy Flight,1,1173.0,820.8745,820.8745
BC027043,85019,MX,Mexico City,US,Miami,12,Business Class Flight,1,1098.0,455.9905,455.9905
BC027044,85020,BR,São Paulo,US,Miami,12,Business Class Flight,1,4235.0,2700.2268,2700.2268
EF063344,85021,AU,Sydney,AU,Perth,10,Economy Flight,1,423.0,485.8428,485.8428
EF063345,85022,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,628.0,251.2322,251.2322
EF063346,85023,BR,São Paulo,US,Miami,10,Economy Flight,1,1394.0,931.1467,931.1467
BC027045,85024,US,New York,MX,Mexico City,12,Business Class Flight,1,1659.0,743.2958,743.2958
EF063347,85025,AU,Sydney,SG,Singapore,10,Economy Flight,1,886.0,891.4661,891.4661
EF063348,85025,SG,Singapore,GR,Athens,10,Economy Flight,2,622.0,1281.0192,1281.0192
EF063349,85025,GR,Athens,DE,Frankfurt,10,Economy Flight,3,439.0,269.2088,269.2088
EF063350,85026,AU,Sydney,CN,Beijing,10,Economy Flight,1,1414.0,1269.822,1269.822
EF063351,85027,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1841.0,1708.4588,1708.4588
EF063352,85028,MX,Mexico City,US,Miami,10,Economy Flight,1,374.0,304.0142,304.0142
BC027046,85029,AU,Sydney,SG,Singapore,12,Business Class Flight,1,3686.0,2585.1574,2585.1574
EF063353,85030,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1445.0,1053.7135,1053.7135
EF063354,85031,BR,São Paulo,US,Miami,10,Economy Flight,1,1129.0,931.1467,931.1467
EF063355,85032,CN,Beijing,RU,Moscow,10,Economy Flight,1,954.0,820.8745,820.8745
EF063356,85033,CN,Beijing,AU,Sydney,10,Economy Flight,1,1556.0,1269.822,1269.822
CA003071,85034,US,New York,CA,Toronto,15,Volkswagen Golf petrol,1,83.9,178.5404,178.5404
EF063357,85035,BR,São Paulo,US,Miami,10,Economy Flight,1,1531.0,931.1467,931.1467
BC027047,85036,BR,São Paulo,US,Miami,12,Business Class Flight,1,5503.0,2700.2268,2700.2268
BC027048,85037,AU,Sydney,SG,Singapore,12,Business Class Flight,1,3610.0,2585.1574,2585.1574
EF063358,85038,AU,Sydney,NZ,Auckland,10,Economy Flight,1,617.0,320.0855,320.0855
EF063359,85039,AU,Sydney,AU,Perth,10,Economy Flight,1,543.0,485.8428,485.8428
CA003072,85040,MX,Mexico City,US,Miami,16,BMW 3 plugin hybrid,1,255.59,409.3346,409.3346
EF063360,85041,DE,Berlin,ES,Madrid,10,Economy Flight,1,188.0,274.397,274.397
EF063361,85042,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1536.0,1708.4588,1708.4588
BC027049,85043,DE,Berlin,IT,Rome,12,Business Class Flight,1,565.0,261.8772,261.8772
EF063362,85044,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,769.0,251.2322,251.2322
EF063363,85045,AU,Sydney,AE,Dubai,10,Economy Flight,1,1653.0,1354.7272,1354.7272
EF063364,85045,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,773.0,1008.2278,1008.2278
EF063365,85046,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1959.0,1708.4588,1708.4588
EF063366,85047,DE,Berlin,IT,Rome,10,Economy Flight,1,187.0,174.5966,174.5966
BC027050,85048,AU,Sydney,SG,Singapore,12,Business Class Flight,1,5213.0,2585.1574,2585.1574
EF063367,85049,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1373.0,1053.7135,1053.7135
CA003073,85050,AU,Sydney,AU,Brisbane,16,BMW 3 plugin hybrid,1,161.85,148.9231,148.9231
BC027051,85051,CN,Beijing,RU,Moscow,12,Business Class Flight,1,3718.0,2380.4493,2380.4493
EF063368,85052,ZA,Cape Town,ZA,Johannesburg,10,Economy Flight,1,143.0,188.4358,188.4358
EF063369,85053,CN,Beijing,IN,New Delhi,10,Economy Flight,1,956.0,539.7169,539.7169
BC027052,85054,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,6306.0,3055.6576,3055.6576
CA003074,85055,AU,Sydney,AU,Brisbane,17,Fiat 500 electric,1,82.5,169.6896,169.6896
EF063370,85056,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1681.0,1708.4588,1708.4588
BC027053,85057,US,New York,CA,Toronto,12,Business Class Flight,1,992.0,124.2913,124.2913
EF063371,85058,BR,São Paulo,US,Miami,10,Economy Flight,1,1331.0,931.1467,931.1467
EF063372,85059,AU,Sydney,CN,Shanghai,10,Economy Flight,1,1022.0,1117.6628,1117.6628
EF063373,85059,CN,Shanghai,CN,Beijing,10,Economy Flight,2,249.0,159.5767,159.5767
EF063374,85060,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1658.0,1708.4588,1708.4588
EF063375,85061,DE,Berlin,FR,Paris,10,Economy Flight,1,190.0,130.8506,130.8506
EF063376,85062,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,719.0,251.2322,251.2322
BC027054,85063,US,New York,GB,London,12,Business Class Flight,1,5937.0,2284.558,2284.558
TR002551,85063,GB,London,FR,Paris,4,Train,2,253.0,20.3256,20.3256
EF063377,85064,BR,São Paulo,US,Miami,10,Economy Flight,1,1203.0,931.1467,931.1467
EF063378,85065,BR,São Paulo,US,Miami,10,Economy Flight,1,1163.0,931.1467,931.1467
BC027055,85066,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3343.0,1565.1219,1565.1219
FC001603,85067,US,New York,MX,Mexico City,11,First Class Flight,1,3641.0,743.2958,743.2958
BC027056,85068,US,New York,DE,Berlin,12,Business Class Flight,1,5081.0,2633.0422,2633.0422
BC027057,85069,CN,Beijing,RU,Moscow,12,Business Class Flight,1,4743.0,2380.4493,2380.4493
BC027058,85070,BR,São Paulo,US,Miami,12,Business Class Flight,1,5522.0,2700.2268,2700.2268
EF063379,85071,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2184.0,1708.4588,1708.4588
EF063380,85072,BR,São Paulo,US,Miami,10,Economy Flight,1,1480.0,931.1467,931.1467
BC027059,85073,US,New York,FR,Paris,12,Business Class Flight,1,7270.0,2405.8845,2405.8845
EF063381,85074,CN,Beijing,RU,Moscow,10,Economy Flight,1,1101.0,820.8745,820.8745
BC027060,85075,AU,Sydney,AU,Perth,12,Business Class Flight,1,1892.0,728.715,728.715
EF063382,85076,CN,Beijing,IN,New Delhi,10,Economy Flight,1,855.0,539.7169,539.7169
EF063383,85077,BR,São Paulo,US,Miami,10,Economy Flight,1,1100.0,931.1467,931.1467
FC001604,85078,DE,Berlin,GB,London,11,First Class Flight,1,792.0,213.7417,213.7417
EF063384,85079,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2116.0,1708.4588,1708.4588
EF063385,85080,DE,Berlin,FR,Paris,10,Economy Flight,1,171.0,130.8506,130.8506
CA003075,85081,AU,Sydney,AU,Brisbane,15,Volkswagen Golf petrol,1,73.62,204.9987,204.9987
BC027061,85082,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,10797.0,4954.3495,4954.3495
BC027062,85083,US,New York,CA,Toronto,12,Business Class Flight,1,924.0,124.2913,124.2913
BC027063,85084,US,New York,MX,Mexico City,12,Business Class Flight,1,1485.0,743.2958,743.2958
BC027064,85085,AU,Sydney,CN,Shanghai,12,Business Class Flight,1,5421.0,3241.1036,3241.1036
BC027065,85085,CN,Shanghai,CN,Beijing,12,Business Class Flight,2,981.0,239.3489,239.3489
BC027066,85086,US,New York,MX,Mexico City,12,Business Class Flight,1,1592.0,743.2958,743.2958
EF063386,85087,AU,Sydney,SG,Singapore,10,Economy Flight,1,818.0,891.4661,891.4661
EF063387,85087,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1437.0,1456.1562,1456.1562
EF063388,85088,AU,Sydney,SG,Singapore,10,Economy Flight,1,852.0,891.4661,891.4661
BC027067,85089,US,New York,MX,Mexico City,12,Business Class Flight,1,1737.0,743.2958,743.2958
CA003076,85090,AU,Sydney,AU,Brisbane,14,Volkswagen Golf diesel,1,79.27,194.4522,194.4522
EF063389,85091,CN,Beijing,AU,Sydney,10,Economy Flight,1,1282.0,1269.822,1269.822
CA003077,85092,DE,Berlin,FR,Paris,15,Volkswagen Golf petrol,1,78.18,237.5961,237.5961
EF063390,85093,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,658.0,251.2322,251.2322
EF063391,85094,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1549.0,1708.4588,1708.4588
CA003078,85095,AU,Sydney,AU,Melbourne,15,Volkswagen Golf petrol,1,71.09,196.081,196.081
EF063392,85096,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1553.0,1708.4588,1708.4588
EF063393,85097,MX,Mexico City,US,Miami,10,Economy Flight,1,391.0,304.0142,304.0142
BC027068,85098,US,New York,MX,Mexico City,12,Business Class Flight,1,1999.0,743.2958,743.2958
BC027069,85099,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,5440.0,3055.6576,3055.6576
BC027070,85100,CN,Beijing,RU,Moscow,12,Business Class Flight,1,4260.0,2380.4493,2380.4493
EF063394,85101,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,707.0,251.2322,251.2322
EF063395,85102,CN,Beijing,IN,New Delhi,10,Economy Flight,1,966.0,539.7169,539.7169
BC027071,85103,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,8131.0,4954.3495,4954.3495
BC027072,85104,CN,Beijing,AU,Sydney,12,Business Class Flight,1,7089.0,3682.3494,3682.3494
BC027073,85105,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3294.0,1565.1219,1565.1219
CA003079,85106,AU,Sydney,AU,Brisbane,14,Volkswagen Golf diesel,1,76.14,194.4522,194.4522
EF063396,85107,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2093.0,1708.4588,1708.4588
EF063397,85108,DE,Berlin,ES,Madrid,10,Economy Flight,1,240.0,274.397,274.397
EF063398,85109,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1994.0,1123.9445,1123.9445
BC027074,85110,US,New York,CA,Toronto,12,Business Class Flight,1,959.0,124.2913,124.2913
EF063399,85111,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2123.0,1708.4588,1708.4588
BC027075,85112,AU,Sydney,SG,Singapore,12,Business Class Flight,1,5033.0,2585.1574,2585.1574
EF063400,85113,BR,São Paulo,US,Miami,10,Economy Flight,1,1077.0,931.1467,931.1467
EF063401,85114,AU,Sydney,SG,Singapore,10,Economy Flight,1,854.0,891.4661,891.4661
